Client,Company_Code,Supplier,Supplier_Name,PAN,Country,WTax_Type,WTx,TAN_Exemption,Recipient_Type,Exemption_Number,Exemption_Percentage,Exemption_From,Exemption_To,Exemption_Reason,Exemption_Threshold,Currency
500,1001,09RELBNT01,RELIANCE BROADCAST NETWORK LTD,AADCR1885L,IN,CI,C1,,0001,1AA0821ZBH,40,2021-08-10,2022-03-31,AL,2286724,INR
500,1001,AIRTELD101,BHARTI AIRTEL LTD,AAACB2894G,IN,CI,C1,,0001,1AB0421MRM,45,2021-04-22,2022-03-31,AL,1000000,
500,1001,SEFPL01,SREI EQUIPMENT,AAKCS3431L,IN,HI,H1,,0001,1AA0622BWF,70,2022-06-01,2023-03-31,AL,1450000,INR
500,1001,SITL111013,SONATA INFORMATION,AAECS8734J,IN,JI,J1,,0001,1AA1224JPP,70,2024-12-06,2025-03-31,AL,100000000,INR
500,1001,SDB1072J,SDB SELECT SERVICES PVT L,AAVCS1072J,IN,CI,C1,,0001,1AA0526VLO,70,2026-05-07,2027-03-31,AL,48214019,INR
500,1001,SJLLAM0222,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLBH0322,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLKL0722,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLOD0922,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLPN1022,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLMP0822,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SJLLUP1322,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,SL010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,CI,C1,,0001,4NA0526ALA4A030,90,2026-05-29,2027-03-31,AL,3087329,INR
500,1001,SL010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,HI,H1,,0001,4NA0526ALC4A003,90,2026-05-29,2027-03-31,AL,539716,INR
500,1001,SL010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,LI,L1,,0001,4NA0526ALG4A003,90,2026-05-29,2027-03-31,AL,6273324,INR
500,1001,SL010331,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,MI,M1,,0001,4NA0526ALH4A001,98,2026-05-29,2027-03-31,AL,6606594,INR
500,1001,SHDEL25724,DTDC EXPRESS LIMITED,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,INR
500,1001,SL010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,CI,C1,,0001,4NA0526ALA4A030,90,2026-05-29,2027-03-31,AL,3087329,INR
500,1001,SL010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,HI,H1,,0001,4NA0526ALC4A003,90,2026-05-29,2027-03-31,AL,539716,INR
500,1001,SL010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,LI,L1,,0001,4NA0526ALG4A003,90,2026-05-29,2027-03-31,AL,6273324,INR
500,1001,SL010951,LANDMARK MOBILITY PRIVATE,AAFCL5390N,IN,MI,M1,,0001,4NA0526ALH4A001,98,2026-05-29,2027-03-31,AL,6606594,INR
500,1001,SEFPL02,SREI EQUIPMENT FINANCE LIMITED,AAKCS3431L,IN,HI,H1,,0001,1AA0622BWF,70,2022-06-01,2023-03-31,AL,1450000,INR
500,1001,SBS0718,STAUNCH BUSINESS SOLUTIONS,ADHFS4693M,IN,CI,C4,,0009,1AB0522DPL,50,2022-05-06,2023-03-31,AL,450000000,INR
500,1001,SFT015,SIFY TECHNOLOGIES LTD,AAACS9032R,IN,JI,J1,,0001,1AD0625HQY,90,2025-06-17,2026-03-31,AL,3189842,INR
500,1001,SERJLH228,JUPITER LIFELINE HOSPITALS LTD.,AABCJ1982E,IN,JI,J1,,0001,1AA1023JRN,35,2023-10-11,2024-03-31,AL,2239804,INR
500,1001,SERSOT230,SOTC TRAVEL LIMITED,AAGCS6725D,IN,CI,C1,,0001,1AA1223PST,75,2023-12-20,2024-03-31,AL,100000000,INR
500,1001,SIPL300519,SITECORE INDIA PVT. LTD.,AAYCS2461G,IN,JI,J1,,0001,1AA1023GLL,55,2023-10-09,2024-03-31,AL,20501548,INR
500,1001,SILSEA2301,SEABIRD LOGISOLUTIONS LIMITED,AAECM3609A,IN,CI,C1,,0001,1AA0525TRB,75,2025-05-03,2026-03-31,AL,11242481,INR
500,1001,SGSL20121,SUZLON GLOBAL SERVICES LIMITED,AAICS1406R,IN,CI,C1,,0009,1AC0422AUU,97.5,2022-04-19,2023-03-31,AL,2600000,INR
500,1001,SGSL20121,SUZLON GLOBAL SERVICES LIMITED,AAICS1406R,IN,CI,C1,,0001,1AA0323VVS,97.5,2023-04-01,2024-03-31,AL,9800000,INR
500,1081,SA1080,A. R. A. I.,AAATT1989P,IN,JI,J3,,0001,1AD0526CVA,100,2025-05-19,2027-03-31,AL,110000000,INR
500,1001,SA1080,A. R. A. I.,AAATT1989P,IN,JI,J3,,0001,1AC0625RVZ,100,2025-06-13,2026-03-31,AL,440000000,INR
500,1079,SA1080,A. R. A. I.,AAATT1989P,IN,JI,J3,,0001,1AD0526CVD,100,2026-05-19,2027-03-31,AL,110000000,INR
500,1001,TUV002,TUV India Private Limited,AAACT2209D,IN,JI,J1,,0001,1AA0625ISU,50,2025-06-02,2026-03-31,AL,5569000,INR
500,1001,TCE0772,TATA CONSULTING ENGINEERS TD,AABCT0772E,IN,JI,J1,,0001,1AA0725QFD,28.1,2025-07-04,2026-03-31,AL,886207,INR
500,1001,TUVHYD17,TUV India Pvt Ltd,AAACT2209D,IN,JI,J1,,0001,1AD0422JYA,50,2022-04-26,2023-03-31,AL,3000000,INR
500,1001,T0142,TUV INDIA PVT. LTD,AAACT2209D,IN,JI,J1,,0001,1AA0625ISU,50,2025-06-02,2026-03-31,AL,5569000,INR
500,1001,T0002H,TVS SUPPLY CHAIN SOLUTIONS,AACCT1412E,IN,CI,C1,,0001,1AG0525CFZ,77.5,2025-05-27,2026-03-31,AL,604520262,INR
500,1001,TMPL21,TENET MEDCORP PRIVATE LIMITED,AAGCC8833Q,IN,JI,J1,,0001,1AH0524MEK,96,2024-05-21,2025-03-31,AL,759031,INR
500,1001,TLSPL1220,TAASHEE LINUX SERVICES PVT LTD,AAHCT8466D,IN,JI,J1,,0001,1AA0521AGF,85,2021-05-03,2022-03-31,AL,1500000,
500,1001,THRL01,TALENTPRO INDIA HR PRIVATE LIMITED,AABCP9823A,IN,JI,J1,,0001,1AF0425RHF,99.4,2025-04-21,2026-03-31,AL,200000,INR
500,1001,TEF1162,Teamlease Education Foundation,AADCT8958N,IN,CI,C1,,0001,1AE0625OEU,75,2025-06-24,2026-03-31,AL,31377000,INR
500,1001,TCI025342B,TCI Suppy chain solutions,AAACT7966R,IN,CI,C1,,0001,1AE0424LAJ,65,2024-04-24,2025-03-31,AL,101000000,INR
500,1081,TCI025342B,TCI Suppy chain solutions,AAACT7966R,IN,CI,C1,,0001,1AA0426SZQ,65,2026-04-02,2027-03-31,AL,69190000,INR
500,1001,SYNRV2,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,IN,JI,J1,,0001,1AD0725FHI,70,2025-07-31,2026-03-31,AL,1222281345,INR
500,1001,TTS15H,THINK TALENT SERVICES PRIVATE LIMIT,AADCT2315H,IN,JI,J1,,0001,1AD0625XMX,95,2025-06-20,2026-03-31,AL,100000,INR
500,1079,SPSHAR2401,HARITA TECHSERV PRIVATE LIMITED,AAACH2489K,IN,JI,J1,,0001,1AD0526GQE,85,2026-05-20,2027-03-31,AL,20800000,INR
500,1001,SPSIBT0123,INFRABEAT TECHNOLOGIES PR,AADCI2231B,IN,JI,J1,,0001,1AH0425EJC,81,2025-04-29,2026-03-31,AL,6000000,INR
500,1081,STS25464B,SHARPSELL TECHNOLOGY SOLUTIONS PRIV,AAFCH5205E,IN,JI,J1,,0001,1NC0626BQR,90,2026-06-30,2027-03-31,AL,14030000,INR
500,1001,TSL00012,TEAMLEASE SERVICES LIMITED,AABCT5458K,IN,CI,C1,,0001,1AC0425DOH,85,2025-04-07,2026-03-31,AL,379378957,INR
500,1001,TO5362,DTDC EXPRESS LIMITED,AAACD8017H,IN,CI,C1,,0001,1AF0525EER,37.5,2025-05-22,2026-03-31,AL,47000000,INR
500,1081,SPTAL0125,TALENT HIRED-THE JOB STOR,AAECT4240J,IN,JI,J1,,0001,1AF0426WOG,88,2026-04-27,2027-03-31,AL,13799000,INR
500,1081,TCI254986B,TCI Supply Chain Solutions,AAACT7966R,IN,CI,C1,,0001,1AA0426SZQ,65,2026-04-02,2027-03-31,AL,69190000,INR
500,1001,T080,TUV INDIA PVT LTD,AAACT2209D,IN,JI,J1,,0001,1AC0523RFR,50,2023-05-12,2024-03-31,AL,2500000,INR
500,1001,TF0003,FLYJAC LOGISTICS PVT. LTD.,AABCF2133M,IN,CI,C1,,0001,1AD0625EMD,5,2025-06-17,2026-03-31,AL,128789198,INR
500,1001,TSTPL21116,THINKINNOV SOLUTION TECHNOLOGIES,AAFCT3855N,IN,JI,J1,,0001,1NA0926SVB,50,2026-09-10,2027-03-31,AL,25099759,INR
500,1001,SRMIST105C,SRM IST,AADTS3688K,IN,JI,J3,,0001,1AE0621QMR,100,2021-06-22,2022-03-31,AL,10169,INR
500,1001,T1163,TUV INDIA PRIVATE LIMITED,AAACT2209D,IN,JI,J1,,0001,1AA0625ISU,50,2025-06-02,2026-03-31,AL,5569000,INR
500,1001,TNA1820,ADECCO INDIA PVT LTD,AABCG3636Q,IN,JI,J1,,0001,1AC0521WVD,80,2021-05-15,2022-03-31,AL,17700000,
500,1001,T1050MP,Terrier Security Service India Priv,AADCT1832F,IN,CI,C1,,0001,1AA0426VTK,75,2026-04-02,2027-03-31,AL,12992344,INR
500,1001,T1767,TEAMLEASE SKILLS UNIVERSITY,AAAJT2549P,IN,CI,C4,,0009,1AA0421IGD,100,2021-04-12,2022-03-31,AN,70164645,INR
500,1001,SRM105CH,SRM MEDICAL COLLEGE,AADTS3688K,IN,JI,J1,,0001,1AE0621QMR,100,2021-06-22,2022-03-31,AL,10169,INR
500,1001,FAB01GO,Casa2 Stays Private Limited,AAFCC6416Q,IN,CI,C1,,0001,1AG0426KJR,87.5,2026-04-29,2027-03-31,AL,9500000,INR
500,1001,FAB01GO,Casa2 Stays Private Limited,AAFCC6416Q,IN,CP,C1,,0001,1AG0426KJR,87.5,2026-04-29,2027-03-31,AL,9500000,INR
500,1001,FABHOTEL01,Casa2 Stays Private Limited,AAFCC6416Q,IN,CI,C1,,0001,1AG0426KJR,87.5,2026-04-29,2027-03-31,AL,9500000,INR
500,1001,FI0088,INTERGLOBE HOTELS PVT LTD.,AABCI2732H,IN,CI,C1,,0001,1AA0524HJE,95,2024-04-30,2025-03-31,AL,2960000,INR
500,1001,FI0088,INTERGLOBE HOTELS PVT LTD.,AABCI2732H,IN,II,I1,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,FI0088,INTERGLOBE HOTELS PVT LTD.,AABCI2732H,IN,8I,IA,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,FITS01,FLEXING IT SERVICES PVT L,AACCF3852A,IN,JI,J1,,0001,1AC0425KZJ,84.5,2025-04-08,2026-03-31,AL,5000000,INR
500,1001,S2160,SUNDHARAMS PVT LTD,1,IN,CI,C1,,0001,1AD0623TQW,40,2023-06-12,2024-03-31,AL,106316000,INR
500,1001,S0202,SONATA INFORMATION  TECHNOLOGY LTD.,AAECS8734J,IN,JI,J1,,0001,1AA0623DID,65,2023-05-31,2024-03-31,AL,15310000,INR
500,1001,S0201,SONATA INFORMATION TECHNOLOGY LTD.,AAECS8734J,IN,JI,J1,,0001,1AA1224JPP,70,2024-12-06,2025-03-31,AL,100000000,INR
500,1001,RE29020,RELIANCE BROADCAST NETWORK LIMITED,AADCR1885L,IN,CI,C1,,0001,1AA0821ZBH,40,2021-08-10,2022-03-31,AL,2286724,INR
500,1001,S01367,SHOBIZ EXPERIENTIAL COMMU,AABCS4372D,IN,JI,J5,,0001,1AB0822BGE,75,2022-08-12,2023-03-31,AL,7500000,INR
500,1001,R107,SODEXO INDIA SERVICES PRIVATE LIMIT,AAACR2547Q,IN,CI,C1,,0001,1AA0622CUH,50,2022-06-01,2023-03-31,AL,25351263,INR
500,1001,RTPL0917,RETROFIT TECHNOLOGY PVT. LTD.,AAHCR1573K,IN,CI,C1,,0001,1AC0426LLA,82.5,2026-04-13,2027-03-31,AL,1100000000,INR
500,1001,S01282,PLUXEE INDIA PRIVATE LIMI,AALCS9822Q,IN,CI,C1,,0001,1AC0426YUV,87.5,2026-04-15,2027-03-31,AL,20895111,INR
500,1001,S01282,PLUXEE INDIA PRIVATE LIMI,AALCS9822Q,IN,CP,C1,,0001,1AC0426YUV,87.5,2026-04-15,2027-03-31,AL,20895111,INR
500,1001,RACPL01,RSM ASTUTE CONSULTING PRIVATE LIMIT,AAFCA6344R,IN,JI,J1,,0001,1AH0425EGF,30,2025-04-29,2026-03-31,AL,818000000,INR
500,1001,RGMAPL105C,Gleneagles Healthcare India Private,AABCR4013N,IN,JI,J1,,0001,1AC0423KLD,99,2023-04-17,2024-03-31,AL,2220000,INR
500,1081,29MAS1022,Mahindra Logistic Ltd,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1081,36MAS1022,MAHINDRA LOGISTICS LTD,AAFCM2530H,IN,CI,C1,,0001,1AD0426EMP,60,2026-04-16,2027-03-31,AL,3423983036,INR
500,1079,AEPL01,AWIGN ENTERPRISES PRIVATE,AAOCA5799B,IN,JI,J1,,0001,1AD0724MWL,90,2024-07-25,2025-03-31,AL,1306391,INR
500,1001,AEPL01,AWIGN ENTERPRISES PRIVATE,AAOCA5799B,IN,JI,J1,,0001,1AD0625WZC,99,2025-06-20,2026-03-31,AL,6000000,INR
500,1001,A00582,AUTOMOTIVE RESEARCH ASSOCIATION,AAATT1989P,IN,JP,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1001,A00582,AUTOMOTIVE RESEARCH ASSOCIATION,AAATT1989P,IN,JI,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1001,6VERMLN,VERMMILLION COMMUNICATIONS PVT LTD,AACCV0488N,IN,CI,C1,,0001,1AG0521ITE,90,2021-05-29,2022-03-31,AL,10000000,INR
500,1001,24MKTG1820,ADECCO INDIA PVT LTD,AABCG3636Q,IN,JI,J1,,0001,1AC0521WVD,80,2021-05-15,2022-03-31,AL,17700000,
500,1001,7C0002,CADDIE HOTELS PRIVATE LIM ITED,AADCC6520H,IN,CI,C1,,0001,1AI0524PJP,95,2024-05-27,2025-03-31,AL,2000000,INR
500,1001,AGCCDLL313,DELHIVERY LIMITED,AAPCS9575E,IN,CI,C1,,0001,1AA0125VBY,95,2025-01-22,2025-03-31,AL,334906000,INR
500,1001,AFE100,AUTOFORM ENGINEERING INDI,AAFCA0098Q,IN,JI,J1,,0001,1AI0524HEK,70,2024-05-24,2025-03-31,AL,36149177,INR
500,1001,A01361B,APOLLO HEALTH AND LIFESTYLE LIMITED,AADCA0733E,IN,JI,J1,,0001,1AG0523IOD,99,2023-05-19,2024-03-31,AL,10279707,INR
500,1001,33IBIS001,INTERGLOBE HOTELS PRIVATE LIMITED,AABCI2732H,IN,CI,C1,,0001,1AA0524HJE,95,2024-04-30,2025-03-31,AL,2960000,INR
500,1001,33IBIS001,INTERGLOBE HOTELS PRIVATE LIMITED,AABCI2732H,IN,II,I1,,0001,1AA0524HQI,99,2024-04-30,2025-03-31,AL,5610000,INR
500,1001,18RBNL083,RELIANCE BROADCAST NETWORK LIMITED,AADCR1885L,IN,CI,C1,,0001,1AA0821ZBH,40,2021-08-10,2022-03-31,AL,2286724,INR
500,1001,A7100,ADITYA BIRLA HEALTH SERVICES LTD,AADCA7613B,IN,JI,J1,,0001,1AF0622DPV,99,2022-06-28,2023-03-31,AL,24390000,INR
500,1001,S02316,SIMULANIS SOLUTIONS PRIVA,AAUCS1980J,IN,JI,J1,,0001,1AA0724MVE,90,2024-07-03,2025-03-31,AL,4500000,INR
500,1001,RTFTPL0917,RETROFIT TECHNOLOGY PVT. LTD,AAHCR1573K,IN,CI,C1,,0001,1AC0426LLA,82.5,2026-04-13,2027-03-31,AL,1100000000,INR
500,1001,RTPL0623,RAPIDUE TECHNOLOGIES  PRIVATE LIMIT,AAHCR5399H,IN,JI,J1,,0001,1AE0624WBK,99,2024-06-25,2025-03-31,AL,830084,INR
500,1001,S10153,SUNDHARAMS PRIVATE LIMITED,AAACS4949P,IN,CI,C1,,0001,1AA0624JXU,62.5,2024-05-31,2025-03-31,AL,22969000,INR
500,1001,PEC0219,POLESTAR ENGINEERING CO,AADFP6081H,IN,CI,C4,,0001,1AD0625REG,82.5,2025-06-18,2026-03-31,AL,1500000000,INR
500,1001,PLMR01,MAHINDRA REVA ELECTRIC VEHICLES PVT,AABCR2858R,IN,CI,C1,,0001,1AF0621FKX,75,2021-06-26,2022-03-31,AL,150000000,INR
500,1001,PEC1218,POLESTAR ENGINEERING CO,AADFP6081H,IN,CI,C4,,0001,1AD0625REG,82.5,2025-06-18,2026-03-31,AL,1500000000,INR
500,1001,POLESTAR01,POLESTAR ENGINEERING CO.,AADFP6081H,IN,CI,C4,,0001,1AD0625REG,82.5,2025-06-18,2026-03-31,AL,1500000000,INR
500,1001,PLMR02,MAHINDRA ELECTRIC MOBILITY LIMITED,AABCR2858R,IN,JI,J5,,0001,1AF0522DGH,75,2022-05-23,2023-03-31,AL,1072380500,INR
500,1001,PNA1820,ADECCO INDIA PVT LTD,AABCG3636Q,IN,JI,J1,,0001,1AC0521WVD,80,2021-05-15,2022-03-31,AL,17700000,
500,1001,P6999,PREMON ASIA INDIA PVT. LTD.,AAHCP4787H,IN,JI,J1,,0001,1AC0725LIB,60,2025-07-23,2026-03-31,AL,1500000,INR
500,1001,PERSU105CH,PEREGRINE GUARDING PVT. LTD,AADCP2498P,IN,CI,C1,,0001,1AJ0523NLJ,75,2023-05-25,2024-03-31,AL,4351953,INR
500,1001,PGPLD101,PEREGRINE GUARDING PVT LTD,AADCP2498P,IN,CI,C1,,0001,1AJ0523NLJ,75,2023-05-25,2024-03-31,AL,4351953,INR
500,1001,CT0012A,TATA CONSULTING ENGINEERS LIMITED,AABCT0772E,IN,JI,J1,,0001,1AA0725QFD,28.1,2025-07-04,2026-03-31,AL,886207,INR
500,1001,DASSAULT1,DASSAULT SYSTEMES INDIA PRIVATE LIM,AACCD7672A,IN,JI,J1,,0001,1NC0726NSM,87,2026-07-17,2027-03-31,AL,914462070,INR
500,1081,DCP00333AA,PARAMTECH CAD SERVICES,AAHCP6576C,IN,JI,J1,,0001,1NA0826DJW,84,2026-08-06,2027-03-31,AL,36241947,INR
500,1079,DIA00493AA,AD ASTRA CONSULTANTS PVT LTD,AAGCA0236K,IN,JI,J1,,0001,1AG0425SQO,80,2025-04-28,2026-03-31,AL,15000000,INR
500,1001,DIA00493AA,AD ASTRA CONSULTANTS PVT LTD,AAGCA0236K,IN,JI,J1,,0001,4AF0426WTO4A005,82.5,2026-04-27,2027-03-31,AL,20000000,INR
500,1001,DCI00181AA,INTERACTIVE AVENUES PRIVATE,AACCI0954J,IN,CI,C1,,0001,1ND0726ETP,25,2026-07-24,2027-03-31,AL,1476824000,INR
500,1079,DCI00181AA,INTERACTIVE AVENUES PRIVATE,AACCI0954J,IN,CI,C1,,0001,1ND0726EUX,25,2026-07-24,2027-03-31,AL,31189000,INR
500,1001,DCI00181AA,INTERACTIVE AVENUES PRIVATE,AACCI0954J,IN,JI,J1,,0001,1ND0726EYS,70,2026-07-24,2027-03-31,AL,58622000,INR
500,1001,DCC00240AA,CRAYON SOFTWARE EXPERTS INDIA,AAFCC6808E,IN,JI,J1,,0001,1NA0926MEW,63.5,2026-09-04,2027-03-31,AL,117350000,INR
500,1001,DIA00441AB,AVL Technical Centre Pvt. Ltd.,AADCA1470C,IN,JI,J5,,0001,1AA0526LJX,41.5,2026-05-05,2027-03-31,AL,300000000,INR
500,1001,DCM00374AA,MEHRAB MOTORS PVT. LTD.,AAECM2799M,IN,CI,C1,,0001,1NA0526JMH,62.5,2026-05-14,2027-03-31,AL,12000000,INR
500,1079,DDA00224AA,Amazon Digital Services,AADCJ1977B,IN,JI,J1,,0001,1AC0326LBF,90,2026-04-01,2027-03-31,AL,91128000,INR
500,1001,D00121,DASSAULT SYSTEMS INDIA PVT. LTD.,AACCD7672A,IN,JI,J1,,0001,1NC0726NSM,87,2026-07-17,2027-03-31,AL,914462070,INR
500,1081,DCQ00013AA,QUALITYKIOSK TECHNOLOGIES,AAACQ0609C,IN,JI,J1,,0001,1AD0426MDK,59.5,2026-04-17,2027-03-31,AL,3500000,INR
500,1001,DC074,CAPARO ENGINEERING INDIA LTD.,AABCC7862N,IN,CI,C1,,0001,1AC0624NMP,87.5,2024-06-10,2025-03-31,AL,11900000,INR
500,1079,DADSPL1,Amazon Digital Services Private Lim,AADCJ1977B,IN,JI,J1,,0001,1AC0326LBF,90,2026-04-01,2027-03-31,AL,91128000,INR
500,1001,DDT00472AC,AUTOMOTIVE RESEARCH ASSOCIATION,AAATT1989P,IN,JI,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1001,DDT00472AC,AUTOMOTIVE RESEARCH ASSOCIATION,AAATT1989P,IN,JP,J3,,0001,1AD0526CUH,100,2026-05-19,2027-03-31,AL,350000000,INR
500,1079,DCD00384AB,DESIGNTECH SYSTEMS PRIVAT,AABCD2335F,IN,JI,J1,,0001,1NA0726SQD,66.5,2026-07-06,2027-03-31,AL,8426700,INR
500,1001,J190,JUPITER LIFELINE HOSPITALS LTD.,AABCJ1982E,IN,JI,J1,,0001,1AA1023JRN,35,2023-10-11,2024-03-31,AL,2239804,INR
500,1001,I00343,IPSOS INDICA RESEARCH PVT. LTD.,AABCI3609K,IN,JI,J1,,0001,1AI0522MYC,50,2022-05-30,2023-03-31,AL,28226825,INR
500,1001,JH001,JASLOK HOSPITAL and RESEARCH CENTRE,AAAAJ0028Q,IN,JI,J1,,0001,1AC0424NAK,100,2024-04-16,2025-03-31,AL,1500000,INR
500,1001,ISSCH3815,ISS FACILITY SERVICE INDIA PVT LTD,AABCI3815M,IN,CI,C1,,0001,1AG0425HFY,42.5,2025-04-23,2026-03-31,AL,422820,INR
500,1001,ISORA105CH,IPSOS RESEARCH PRIVATE LIMITED,AABCI3609K,IN,JI,J1,,0001,1AG0425EGO,44,2025-04-23,2026-03-31,AL,3734000,INR
500,1001,JLL003,JONES LANG LASALLE PROPERTY,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,ISS815M,ISS FACILITY SERVICES INDIA PRIVATE,AABCI3815M,IN,CI,C1,,0001,1AC0624MKG,42.5,2024-06-10,2025-03-31,AL,333372,INR
500,1001,ISS17,ISS SDB SECURITY SERVICES PRIVATE L,AAACT3628C,IN,CI,C1,,0001,1AF0425HRQ,62.5,2025-04-17,2026-03-31,AL,1409298,INR
500,1001,ISDB3628,ISS SDB Security Service Private Li,AAACT3628C,IN,CI,C1,,0001,1AF0425HRQ,62.5,2025-04-17,2026-03-31,AL,1409298,INR
500,1001,ISSKOL3628,ISS SDB Security Service Pvt. Ltd.,AAACT3628C,IN,CI,C1,,0001,1AF0425HRQ,62.5,2025-04-17,2026-03-31,AL,1409298,INR
500,1001,ISSFS1,ISS FACILITY SERVICES,AABCI3815M,IN,CI,C1,,0001,1AG0425HFY,42.5,2025-04-23,2026-03-31,AL,422820,INR
500,1001,IFBIPL015,INFOBIP INDIA PVT LTD,AADCI4073K,IN,JI,J1,,0001,1NA0726YDI,65,2026-07-07,2027-03-31,AL,23000000,INR
500,1001,IMPGP003,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,US,JI,J1,,0001,1AD0725FHI,70,2025-07-31,2026-03-31,AL,1222281345,INR
500,1079,IMPGP003,MAHINDRA INTEGRATED BUSINESS SOLUTI,AAGCM9780N,US,JI,J1,,0001,1AD0725FHX,70,2025-07-31,2026-03-31,AL,2789382109,INR
500,1001,JLHL001,JUPITER LIFELINE HOSPITALS LIMITED,AABCJ1982E,IN,JI,J1,,0001,1AA1023JRN,35,2023-10-11,2024-03-31,AL,2239804,INR
500,1001,INPK037MT,A.T. KEARNEY CONSULTING (INDIA) PRI,AATCA4674L,IN,JI,J5,,0001,1AD0522PGR,25,2022-05-17,2023-03-31,AL,158111169,INR
500,1001,INPK037MT,A.T. KEARNEY CONSULTING (INDIA) PRI,AATCA4674L,IN,JP,J5,,0001,1AD0522PGR,25,2022-05-17,2023-03-31,AL,158111169,INR
500,1001,IATPL3897,IDIADA AUTOMOTIVE TECHNOL,AABCI8147E,IN,JI,J1,,0001,1AC0625ULT,47,2025-06-13,2026-03-31,AL,22500000,INR
500,1001,IES100,INTELIZIGN ENGINEERING SE,AABCI6225K,IN,JI,J1,,0009,1AA0819GWX,40,2019-09-24,2020-03-31,AL,41000,INR
500,1001,ILS250322,Intelizign Lifecycle Services Priva,AAGCI2284M,IN,JI,J1,,0001,1AB0526ELZ,65,2026-05-11,2027-03-31,AL,64860552,INR
500,1081,ILS250322,Intelizign Lifecycle Services Priva,AAGCI2284M,IN,JP,J1,,0001,1AB0526EMB,65,2026-05-11,2027-03-31,AL,4274160,INR
500,1081,ILS250322,Intelizign Lifecycle Services Priva,AAGCI2284M,IN,JI,J1,,0001,1AB0526EMB,65,2026-05-11,2027-03-31,AL,4274160,INR
500,1001,JMBH01,J M BAXI HEAVY PRIVATE LIMITED,AAHCB1624K,IN,CI,C1,,0001,1AD0724BLQ,90,2024-07-18,2025-03-31,AL,5000000,INR
500,1001,GS9466,Girnar Software Private Limited,AACCG7277J,IN,CI,C1,,0001,1AD0722GUP,75,2022-07-26,2023-03-31,AL,42725000,INR
500,1001,GS9466,Girnar Software Private Limited,AACCG7277J,IN,JI,J1,,0001,1AD0722HHT,95,2022-07-26,2023-03-31,AL,23149200,INR
500,1001,HRA0184701,GATI-KINTETSU EXPRESS PVT LTD,AADCG2096A,IN,CI,C1,,0001,1AG0525ISM,95,2025-05-29,2026-03-31,AL,100000000,INR
500,1001,H098741,HERO MINDMINE INSTITUTE PRIVATE LIM,AABCH8741B,IN,JI,J1,,0001,1NA0626TBA,75,2026-06-12,2027-03-31,AL,10000000,INR
500,1001,GJA0319201,JONES LANG LASALLE PROPERTY CONSULT,AAACL2089B,IN,JI,J1,,0001,1AJ0523FSI,65,2023-05-24,2024-03-31,AL,55882796,INR
500,1001,H02124B,HARITA TECHSERV LIMITED,AAACH2489K,IN,JI,J1,,0001,1AC0624DMR,100,2024-06-07,2025-03-31,AL,15000000,INR
